"","REG","PROV","NOME_REGIONE","NOME_PROVINCIA","NOME_COMUNE","COD_PROVCOM","TIPO_COMUNE","CL_ETA","GE","M_15","M_16","M_17","M_18","M_19","M_20","F_15","F_16","F_17","F_18","F_19","F_20","T_15","T_16","T_17","T_18","T_19","T_20"
"174",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,226,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"175",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,301,0,0,0,0,0,"0",1,0,0,0,0,"1",1,0,0,0,0,"1"
"176",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,302,0,0,0,0,1,"1",0,0,0,0,0,"0",0,0,0,0,1,"1"
"177",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,303,0,0,0,0,0,"0",0,0,0,0,1,"1",0,0,0,0,1,"1"
"178",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,306,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"179",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,307,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"180",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,309,0,0,0,0,0,"2",0,0,0,0,0,"0",0,0,0,0,0,"2"
"181",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,310,0,0,0,0,0,"2",0,0,0,0,0,"0",0,0,0,0,0,"2"
"182",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,311,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"183",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,312,0,0,0,0,0,"3",0,0,0,0,0,"0",0,0,0,0,0,"3"
"184",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,314,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"185",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,316,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"186",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,318,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"187",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,319,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"188",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,320,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"189",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,321,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"190",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,322,0,1,0,0,0,"1",0,0,0,0,0,"1",0,1,0,0,0,"2"
"191",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,324,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"192",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,326,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"193",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,327,0,0,0,0,0,"1",0,0,1,0,0,"0",0,0,1,0,0,"1"
"194",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,329,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"195",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,402,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"196",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,405,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"197",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,406,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"198",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,408,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"199",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,409,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"200",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,415,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"201",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,417,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"202",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,422,0,1,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,1,0,1,0,"n.d."
"203",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,424,0,0,0,0,0,"n.d.",1,0,0,1,0,"n.d.",1,0,0,1,0,"n.d."
"204",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,425,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"205",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,426,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"206",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,17,427,1,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,1,"n.d."
"207",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,101,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"208",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,103,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"209",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,104,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"210",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,107,0,0,0,0,0,"0",0,0,0,1,0,"1",0,0,0,1,0,"1"
"211",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,108,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"212",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,109,0,0,0,0,1,"0",0,0,0,0,0,"0",0,0,0,0,1,"0"
"213",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,110,0,0,0,0,0,"0",0,0,0,1,0,"1",0,0,0,1,0,"1"
"214",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,112,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"215",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,113,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"216",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,115,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"217",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,117,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"218",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,121,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"219",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,123,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"220",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,127,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"221",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,129,0,0,0,1,0,"0",0,1,0,0,0,"0",0,1,0,1,0,"0"
"222",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,203,0,0,1,0,0,"0",0,0,0,0,2,"0",0,0,1,0,2,"0"
"223",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,204,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"224",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,206,0,1,0,0,0,"0",0,0,0,1,1,"0",0,1,0,1,1,"0"
"225",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,208,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"226",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,210,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"227",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,212,0,0,0,0,0,"0",1,0,0,0,0,"1",1,0,0,0,0,"1"
"228",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,213,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"229",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,214,0,0,0,0,0,"0",0,1,0,1,0,"0",0,1,0,1,0,"0"
"230",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,215,1,1,0,0,0,"0",0,0,1,0,0,"0",1,1,1,0,0,"0"
"231",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,220,0,0,0,0,0,"0",0,1,0,0,0,"0",0,1,0,0,0,"0"
"232",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,221,0,0,0,0,0,"0",0,0,0,0,1,"1",0,0,0,0,1,"1"
"233",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,225,1,0,0,0,0,"0",1,1,0,0,0,"0",2,1,0,0,0,"0"
"234",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,226,0,0,0,0,0,"0",0,0,0,1,1,"0",0,0,0,1,1,"0"
"235",3,98,"Lombardia","Lodi","Casalpusterlengo",98010,2,18,301,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
